キャリア,機種名,メーカー,ニックネーム,発売日,シリーズ,マークアップ言語,ブラウザバージョン,通信速度,画像階調,GIF,JPEG,PNG,BMP2,BMP4,MNG,通信方式,SSL対応,カメラの画素数,第二カメラの画素数,アプリケーション対応,アプリケーション種類,アプリケーションバージョン,アプリケーション最大容量,外部メモリースロットとメディアの種類,和音数,着うた対応,着うたフル対応,着ムービー対応,QR対応,Felica対応,Bluetooth対応,FLASH対応,ルートCA証明書VeriSign,ルートCA証明書Entrust,ルートCA証明書Cyber Trust,ルートCA証明書Geotrust,ルートCA証明書RSA Security,QVGA画面,フルブラウザ対応,赤外線対応,添付ファイルビューアー対応,GPS対応,MOVIE形式,フルブラウザバージョン,フルブラウザUSER-AGENT,添付受信サイズ,Flashバージョン,キャッシュ容量,ワンセグ対応,テレビ電話対応,office文書WebDL,officeファイル表示可能サイズ,Cookie,機体番号送信,モバイルSuica,メールURL長,BookMarkURL長,ブラウザURL長,プッシュ型情報配信,メール件名文字数,アニメーションGIF,透過GIF,添付送信サイズ,HTMLメール,きせかえツール,タッチパネル,横画面用待受設定,横画面ブラウザ対応,最終更新日
SoftBank,911T,TOSHIBA,,2007/3/17,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー262144色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,324万画素,32万画素,Y,Java,MIDP2.0,1M,microSD,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3gp,NetFront V3.3,Mozilla/4.08 (911T;SoftBank) NetFront/3.3,300K,Flash Lite 2.0,307200,Y,Y,Y,300K,C,Y,Y,256,256,256,Y,256,Y,Y,300K,Y,Y,N,N,N,2007/3/19
SoftBank,912SH,SHARP,AQUOSケータイ 3rd Model,2007/6/9,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー262144色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,320万画素,11万画素,Y,Java,MIDP2.0,1M,microSD,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,3gp,NetFront V3.4,Mozilla/4.08 (912SH;SoftBank) NetFront/3.4,300K,Flash Lite 2.0,307200,Y,Y,Y,300K,C,Y,Y,256,256,256,Y,256,Y,Y,300K,Y,Y,N,Y,Y,2007/6/18
SoftBank,912T,TOSHIBA,,2007/8/11,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー262144色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,324万画素,,Y,Java,MIDP2.0,1M,microSD,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3gp,NetFront V3.3,Mozilla/4.08 (912T;SoftBank) NetFront/3.3,300K,Flash Lite 2.0,307200,Y,Y,Y,300K,C,Y,Y,256,256,256,Y,256,Y,Y,300K,Y,Y,N,N,N,2007/8/14
SoftBank,913SH,SHARP,FULLFACE,2007/7/28,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー262144色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,200万画素,11万画素,Y,Java,MIDP2.0,1M,microSD,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,3gp,NetFront V3.4,Mozilla/4.08 (913SH;SoftBank) NetFront/3.4,300K,Flash Lite 2.0,307200,Y,Y,Y,300K,C,Y,Y,256,256,256,Y,256,Y,Y,300K,Y,Y,N,N,N,2007/11/21
SoftBank,913SH G,SHARP,シャア専用ケータイ,2007/12/8,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー262144色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,200万画素,11万画素,Y,Java,MIDP2.0,1M,microSD,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,3gp,NetFront V3.4,Mozilla/4.08 (913SH;SoftBank) NetFront/3.4,300K,Flash Lite 2.0,307200,Y,Y,Y,300K,C,Y,Y,256,256,256,Y,256,Y,Y,300K,Y,N,N,N,N,2007/12/13
SoftBank,920P,Panasonic,,2008/2/29,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー262144色,Y,Y,Y,N,N,N,WCDMA/GSM,L,507万画素,33万画素,Y,Java,MIDP2.0,1M,microSD HC,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3gp,NetFront V3.4,Mozilla/4.08 (920P;SoftBank) NetFront/3.4,300K,Flash Lite 2.0,307200,Y,Y,N,-,C,Y,Y,256,256,256,N,256,Y,Y,300K,Y,Y,N,Y,N,2008/3/4
SoftBank,920SC,SAMSUNG,PHOTOS,2008/1/12,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー262144色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,500万画素,30万画素,Y,Java,MIDP2.0,1M,microSD,64,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,3gp,NetFront V3.3,Mozilla/4.08 (920SC;SoftBank) NetFront/3.3,300K,Flash Lite 2.0,307200,N,Y,N,300K,C,Y,N,256,256,256,N,40,Y,Y,300K,Y,N,N,N,N,2008/1/16
SoftBank,920SH,SHARP,AQUOSケータイ 4th model,2007/11/17,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー262144色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,320万画素,,Y,Java,MIDP2.0,1M,microSD,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,3gp,NetFront V3.4,Mozilla/4.08 (920SH;SoftBank) NetFront/3.4,300K,Flash Lite 2.0,307200,Y,Y,Y,300K,C,Y,Y,256,256,256,Y,256,Y,Y,300K,Y,Y,N,Y,Y,2007/11/21
SoftBank,920SH YK,SHARP,,2008/3/22,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー262144色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,320万画素,,Y,Java,MIDP2.0,1M,microSD,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,3gp,NetFront V3.4,Mozilla/4.08 (920SH;SoftBank) NetFront/3.4,300K,Flash Lite 2.0,307200,Y,Y,Y,300K,C,Y,Y,256,256,256,Y,256,Y,Y,300K,Y,Y,N,Y,Y,2008/3/26
SoftBank,920T,TOSHIBA,,2007/12/15,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー262144色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,324万画素,31万画素,Y,Java,MIDP2.0,1M,microSD,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3gp,NetFront V3.3,Mozilla/4.08 (920T;SoftBank) NetFront/3.3,300K,Flash Lite 2.0,307200,Y,Y,Y,300K,C,Y,Y,256,256,256,Y,256,Y,Y,300K,Y,Y,N,N,N,2007/12/19
SoftBank,921P,Panasonic,VIERAケータイ,2008/8/2,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー262144色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,507万画素,33万画素,Y,Java,MIDP2.0,1M,microSD HC,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3gp,NetFront V3.4,Mozilla/4.08 (921P;SoftBank) NetFront/3.4,300K,Flash Lite 2.0,307200,Y,Y,N,-,C,Y,Y,256,256,256,Y,256,Y,Y,300K,Y,Y,N,N,N,2008/8/4
SoftBank,921SH,SHARP,FULLFACE 2,2008/3/14,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー262144色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,320万画素,11万画素,Y,Java,MIDP2.0,1M,microSD HC,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,3gp,NetFront V3.4,Mozilla/4.08 (921SH;SoftBank) NetFront/3.4,300K,Flash Lite 2.0,307200,Y,Y,Y,300K,C,Y,Y,256,256,256,Y,256,Y,Y,300K,Y,Y,N,Y,N,2008/3/18
SoftBank,921T,TOSHIBA,REGZAケータイ,2008/3/15,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー262144色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,324万画素,,Y,Java,MIDP2.0,1M,microSD,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3gp,NetFront V3.3,Mozilla/4.08 (921T;SoftBank) NetFront/3.3,300K,Flash Lite 2.0,307200,Y,Y,Y,300K,C,Y,Y,256,256,256,Y,256,Y,Y,300K,Y,Y,N,N,N,2008/3/18
SoftBank,922SH,SHARP,インターネットマシン,2008/3/28,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー262144色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,200万画素,11万画素,Y,Java,MIDP2.0,1M,microSD HC,128,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,3gp,NetFront V3.4,Mozilla/5.0 (922SH;SoftBank) NetFront/3.4,300K,Flash Lite 2.0,307200,Y,Y,Y,300K,C,Y,Y,256,256,256,Y,256,Y,Y,300K,Y,Y,N,Y,Y,2008/3/31
SoftBank,923SH,SHARP,AQUOSケータイ,2008/7/5,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー16777216色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,520万画素,,Y,Java,MIDP2.0,1M,microSD HC,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3gp,NetFront V3.4,Mozilla/5.0 (923SH;SoftBank) NetFront/3.4,300K,Flash Lite 3.0,307200,Y,Y,Y,300K,C,Y,Y,256,256,256,Y,256,Y,Y,300K,Y,Y,N,Y,Y,2008/7/8
SoftBank,930CA,CASIO,EXILIMケータイ,2009/2/26,3GC,HTML Ver.4/XHTML,1.x,7.2Mbps,カラー262144色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,809万画素,,Y,Java,MIDP2.0,1M,microSD HC,128,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,3gp,NetFront V3.4,Mozilla/4.08 (930CA;SoftBank) NetFront/3.4,300K,Flash Lite 3.0,307200,Y,Y,N,-,C,Y,Y,256,256,256,Y,100,Y,Y,300K,Y,N,N,N,N,2009/3/4
SoftBank,930N,NEC,,2009/6/19,3GC,HTML Ver.4/XHTML,1.x,7.2Mbps,カラー262144色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,810万画素,33万画素,Y,Java,MIDP2.0,1M,microSD HC,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3gp,NetFront V3.4,Mozilla/4.08 (930N;SoftBank) NetFront/3.4,300K,Flash Lite 3.0,307200,Y,Y,Y,300K,C,Y,Y,256,256,256,Y,256,Y,Y,300K,Y,N,N,N,N,2009/6/19
SoftBank,930P,Panasonic,VIERAケータイ,2009/1/30,3GC,HTML Ver.4/XHTML,1.x,7.2Mbps,カラー262144色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,507万画素,33万画素,Y,Java,MIDP2.0,1M,microSD HC,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3gp,NetFront V3.4,Mozilla/4.08 (930P;SoftBank) NetFront/3.4,300K,Flash Lite 3.0,307200,Y,Y,N,-,C,Y,Y,256,256,256,Y,256,Y,Y,300K,Y,Y,N,Y,Y,2009/1/30
SoftBank,930SC,SAMSUNG,OMNIA,2008/11/28,3GC,HTML Ver.4/XHTML,1.x,7.2Mbps,カラー262144色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,515万画素,11万画素,Y,Java,MIDP2.0,1M,microSD HC,128,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,3gp,NetFront V3.4,Mozilla/4.08 (930SC;SoftBank) NetFront/3.4,300K,Flash Lite 3.0,307200,Y,Y,Y,300K,C,Y,N,256,256,256,Y,256,Y,Y,300K,Y,N,Y,N,N,2008/11/28
SoftBank,930SH,SHARP,,2008/11/21,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー16777216色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,800万画素,11万画素,Y,Java,MIDP2.0,1M,microSD HC,64,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,3gp,NetFront V3.4,Mozilla/5.0 (930SH;SoftBank) NetFront/3.4,300K,Flash Lite 3.0,307200,Y,Y,Y,300K,C,Y,Y,256,256,256,Y,256,Y,Y,300K,Y,Y,N,N,N,2008/11/21
SoftBank,931P,Panasonic,VIERAケータイ,2009/7/3,3GC,HTML Ver.4/XHTML,1.x,7.2Mbps,カラー262144色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,811万画素,33万画素,Y,Java,MIDP2.0,1M,microSD HC,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3gp,NetFront V3.4,Mozilla/4.08 (931P;SoftBank) NetFront/3.4,300K,Flash Lite 3.0,307200,Y,Y,N,300K,C,Y,Y,256,256,256,Y,256,Y,Y,300K,Y,Y,N,Y,N,2009/7/3
SoftBank,931SC,SAMSUNG,OMNIA POP,2009/6/19,3GC,HTML Ver.4/XHTML,1.x,7.2Mbps,カラー262144色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,515万画素,,Y,Java,MIDP2.0,1M,microSD HC,128,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,3gp,NetFront V3.4,Mozilla/4.08 (931SC;SoftBank) NetFront/3.4,300K,Flash Lite 3.1,307200,Y,Y,Y,300K,C,Y,N,256,256,256,Y,256,Y,Y,300K,Y,N,Y,N,N,2009/6/19
SoftBank,931SH,SHARP,AQUOSケータイ FULLTOUCH,2008/11/28,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー262144色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,520万画素,,Y,Java,MIDP2.0,1M,microSD HC,64,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3gp,NetFront V3.5,Mozilla/5.0 (931SH;SoftBank) NetFront/3.5,300K,Flash Lite 3.0,307200,Y,Y,Y,300K,C,Y,Y,256,256,256,Y,256,Y,Y,300K,Y,Y,Y,Y,Y,2008/11/28
SoftBank,932SH,SHARP,AQUOSケータイ,2009/2/6,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー16777216色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,800万画素,31万画素,Y,Java,MIDP2.0,1M,microSD HC,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3gp,NetFront V3.5,Mozilla/5.0 (932SH;SoftBank) NetFront/3.5,1M,Flash Lite 3.0,307200,Y,Y,Y,1M,C,Y,Y,256,256,256,Y,256,Y,Y,1M,Y,Y,N,Y,Y,2009/2/7
SoftBank,933SH,SHARP,AQUOS SHOT,2009/5/29,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー16777216色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,1000万画素,43万画素,Y,Java,MIDP2.0,1M,microSD HC,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3gp,NetFront V3.5,Mozilla/5.0 (933SH;SoftBank) NetFront/3.5,1M,Flash Lite 3.0,307200,Y,Y,Y,1M,C,Y,Y,256,256,256,Y,256,Y,Y,1M,Y,Y,Y,Y,Y,2009/5/29
SoftBank,934SH,SHARP,mirumo,2009/6/5,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー16777216色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,800万画素,,Y,Java,MIDP2.0,1M,microSD HC,64,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,3gp,NetFront V3.5,Mozilla/5.0 (934SH;SoftBank) NetFront/3.5,1M,Flash Lite 3.0,307200,Y,Y,Y,1M,C,Y,Y,256,256,256,Y,256,Y,Y,1M,Y,Y,N,N,N,2009/6/5
SoftBank,935SH,SHARP,THE PREMIUM WATERPROOF,2009/7/3,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー16777216色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,800万画素,,Y,Java,MIDP2.0,1M,microSD HC,64,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,3gp,NetFront V3.5,Mozilla/5.0 (935SH;SoftBank) NetFront/3.5,1M,Flash Lite 3.0,307200,Y,Y,Y,1M,C,Y,Y,256,256,256,Y,256,Y,Y,1M,Y,Y,N,N,N,2009/7/3
SoftBank,936SH,SHARP,SOLAR HYBRID,2009/8/14,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー16777216色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,800万画素,,Y,Java,MIDP2.0,1M,microSD HC,64,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,3gp,NetFront V3.5,Mozilla/5.0 (936SH;SoftBank) NetFront/3.5,1M,Flash Lite 3.0,307200,Y,Y,Y,1M,C,Y,Y,256,256,256,Y,256,Y,Y,1M,Y,Y,N,N,N,2009/8/14
SoftBank,DM001SH,SHARP,,2008/3/1,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー262144色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,200万画素,,Y,Java,MIDP2.0,1M,microSD,40,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,3gp,NetFront V3.4,Mozilla/4.08 (DM001SH;SoftBank) NetFront/3.4,300K,Flash Lite 2.0,307200,Y,N,Y,300K,C,Y,Y,256,256,256,Y,256,Y,Y,300K,Y,Y,N,N,N,2008/6/10
SoftBank,DM002SH,SHARP,,2008/6/7,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー262144色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,200万画素,,Y,Java,MIDP2.0,1M,microSD,40,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,3gp,NetFront V3.4,Mozilla/4.08 (DM002SH;SoftBank) NetFront/3.4,300K,Flash Lite 2.0,307200,Y,Y,Y,300K,C,Y,Y,256,256,256,Y,256,Y,Y,300K,Y,Y,N,N,N,2008/6/10
SoftBank,DM003SH,SHARP,,2008/12/5,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー262144色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,320万画素,,Y,Java,MIDP2.0,1M,microSD HC,64,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,3gp,NetFront V3.4,Mozilla/5.0 (DM003SH;SoftBank) NetFront/3.4,300K,Flash Lite 2.0,307200,Y,Y,Y,300K,C,Y,Y,256,256,256,Y,256,Y,Y,300K,Y,Y,N,N,N,2008/12/5
SoftBank,DM004SH,SHARP,,2009/7/17,3GC,HTML Ver.4/XHTML,1.x,3.6Mbps,カラー262144色,Y,Y,Y,N,N,N,HSDPA/WCDMA,L,320万画素,,Y,Java,MIDP2.0,1M,microSD HC,64,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,3gp,NetFront V3.5,Mozilla/5.0 (DM004SH;SoftBank) NetFront/3.5,1M,Flash Lite 3.0,307200,Y,Y,Y,1M,C,Y,Y,256,256,256,Y,256,Y,Y,1M,Y,Y,N,N,N,2009/7/17
SoftBank,J-D03,MITSUBISHI,,2000/9/22,C3,MML Ver.3/HTML ver.3,3,9.6Kbps,カラー256色,N,Y,Y,N,N,N,PDC,L,,,N,,,,,16,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,,,,6K,0,6000,N,N,N,-,N,N,N,96,96,256,N,61,N,N,6K,N,N,N,N,N,2006/3/1
SoftBank,J-D04,MITSUBISHI,,2001/3/25,C3,MML Ver.3/HTML ver.3,3,9.6Kbps,カラー256色,N,Y,Y,N,N,N,PDC,L,,,N,,,,,16,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,,,,6K,0,6000,N,N,N,-,N,N,N,256,256,256,N,61,N,N,6K,N,N,N,N,N,2005/10/17
SoftBank,J-D05,MITSUBISHI,,2001/8/25,C4,MML Ver.3/HTML ver.3,3,9.6Kbps,カラー4096色,N,Y,Y,N,N,N,PDC,L,7万画素,,Y,Java,MIDP1.0,50K,,16,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,,,,6K,0,6000,N,N,N,-,N,N,N,256,256,256,N,61,N,N,6K,N,N,N,N,N,2006/9/19
SoftBank,J-D06,MITSUBISHI,,2002/7/20,C4,MML Ver.3/HTML ver.3,3,9.6Kbps,カラー4096色,N,Y,Y,N,N,N,PDC,L,7万画素,,Y,Java,MIDP1.0,50K,,16,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,,,,6K,0,6000,N,N,N,-,N,N,N,256,256,256,N,61,N,N,6K,N,N,N,N,N,2006/9/19
SoftBank,J-D08,MITSUBISHI,,2003/7/10,C4,MML Ver.3/HTML ver.3,3,9.6Kbps,カラー262144色,N,Y,Y,N,N,N,PDC,L,17万画素,,Y,Java,MIDP1.0,50K,SD,40,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,,,,6K,0,6000,N,N,N,-,N,N,N,256,256,256,N,61,N,N,6K,N,N,N,N,N,2006/9/19
SoftBank,J-D31,MITSUBISHI,,2001/10/6,C3,MML Ver.3/HTML ver.3,3,9.6Kbps,カラー256色,N,Y,Y,N,N,N,PDC,L,,,N,,,,,16,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,,,,6K,0,6000,N,N,N,-,N,N,N,256,256,256,N,61,N,N,0,N,N,N,N,N,2005/10/17
SoftBank,J-DN02,DENSO,,2000/3/9,C2,MML Ver.2/HTML ver.2,2,9.6Kbps,白黒4階調,N,N,Y,N,N,N,PDC,L,,,N,,,,,16,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,,,,6K,0,6000,N,N,N,-,N,N,N,256,128,256,N,253,N,N,0,N,N,N,N,N,2006/3/1
SoftBank,J-DN03,DENSO,,2001/5/15,C3,MML Ver.3/HTML ver.3,3,9.6Kbps,カラー256色,N,Y,Y,N,N,N,PDC,L,,,N,,,,,16,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,,,,6K,0,6000,N,N,N,-,N,N,N,256,128,256,N,253,N,N,0,N,N,N,N,N,2005/10/17
SoftBank,J-K03,KENWOOD,,2000/9/6,C3,MML Ver.3/HTML ver.3,3,9.6Kbps,カラー256色,N,Y,Y,N,N,N,PDC,L,,,N,,,,,4,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,,,,6K,0,6000,N,N,N,-,N,N,N,96,96,256,N,125,N,N,0,N,N,N,N,N,2006/3/1
SoftBank,J-K04,KENWOOD,,2001/3/3,C3,MML Ver.3/HTML ver.3,3,9.6Kbps,カラー256色,N,Y,Y,N,N,N,PDC,L,,,N,,,,,16,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,,,,6K,0,6000,N,N,N,-,N,N,N,96,96,256,N,125,N,N,0,N,N,N,N,N,2005/10/17
SoftBank,J-K05,KENWOOD,,2001/11/25,C3,MML Ver.3/HTML ver.3,3,9.6Kbps,カラー256色,N,Y,Y,N,N,N,PDC,L,,,N,,,,,16,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,,,,6K,0,6000,N,N,N,-,N,N,N,96,96,256,N,125,N,N,0,N,N,N,N,N,2005/10/17
SoftBank,J-K51,KENWOOD,,2002/3/23,P4(1),MML Ver.3/HTML ver.4,4,28.8Kbps,カラー4096色,N,Y,Y,N,N,Y,PDC,E,31万画素,,Y,Java,MIDP1.0,100K,,40,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,,,,12K,0,12000,N,N,N,-,N,Y,N,256,128,256,N,253,N,N,12K,N,N,N,N,N,2007/5/9
SoftBank,J-N03,NEC,,2001/1/20,C3,MML Ver.3/HTML ver.3,3,9.6Kbps,カラー256色,N,Y,Y,N,N,N,PDC,L,,,N,,,,,16,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,,,,6K,0,6000,N,N,N,-,N,N,N,128,128,256,N,125,N,N,0,N,N,N,N,N,2005/10/17
SoftBank,J-N03II,NEC,,2001/6/29,C3,MML Ver.3/HTML ver.3,3,9.6Kbps,カラー256色,N,Y,Y,N,N,N,PDC,L,,,N,,,,,16,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,,,,6K,0,6000,N,N,N,-,N,N,N,128,128,256,N,125,N,N,0,N,N,N,N,N,2005/10/17
SoftBank,J-N04,NEC,,2001/11/22,C4,MML Ver.3/HTML ver.3,3,9.6Kbps,カラー4096色,N,Y,Y,N,N,N,PDC,L,,,Y,Java,MIDP1.0,50K,,16,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,,,,6K,0,6000,N,N,N,-,N,N,N,128,128,256,N,125,N,N,0,N,N,N,N,N,2006/9/19
SoftBank,J-N05,NEC,,2002/6/15,C4,MML Ver.3/HTML ver.3,3,9.6Kbps,カラー65536色,N,Y,Y,N,N,N,PDC,L,11万画素,,Y,Java,MIDP1.0,50K,,40,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,,,,6K,0,6000,N,N,N,-,N,N,N,256,256,256,N,253,N,N,6K,N,N,N,N,N,2007/5/25
SoftBank,J-N51,NEC,,2003/5/16,P4(2),MML Ver.3/HTML ver.4,4.2,28.8Kbps,カラー65536色,N,Y,Y,N,N,Y,PDC,E,31万画素,,Y,Java,MIDP1.0,100K,,40,N,N,N,Y,N,N,N,Y,Y,Y,N,Y,N,N,Y,N,N,,,,12K,0,12000,N,N,N,-,N,Y,N,256,128,256,N,253,N,N,12K,N,N,N,N,N,2007/5/9
SoftBank,J-NM01,NOKIA,,2001/6/6,C3,MML Ver.3/HTML ver.3,3,9.6Kbps,カラー256色,N,Y,Y,N,N,N,PDC,L,7万画素,,N,,,,,16,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,,,,6K,0,6000,N,N,N,-,N,N,N,256,256,256,N,125,N,N,6K,N,N,N,N,N,2006/3/1
SoftBank,J-NM02,NOKIA,,2002/2/22,C3,MML Ver.3/HTML ver.3,3,9.6Kbps,カラー65536色,N,Y,Y,N,N,N,PDC,L,7万画素,,N,,,,,16,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,,,,6K,0,6000,N,N,N,-,N,N,N,256,256,256,N,125,N,N,6K,N,N,N,N,N,2005/10/17
SoftBank,J-P02,Panasonic,,2000/6/3,C2,MML Ver.2/HTML ver.2,2,9.6Kbps,白黒4階調,N,N,Y,N,N,N,PDC,L,,,N,,,,,3,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,,,,6K,0,6000,N,N,N,-,N,N,N,96,96,256,N,125,N,N,0,N,N,N,N,N,2006/3/1
